"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1544313600000,0.01468,0.0166,0.01431,0.01563,17008.71,259.2,"direct","",1544313600,"2018-12-08"
1544400000000,0.01431,0.01609,0.014,0.01468,4745.08,69.31,"direct","",1544400000,"2018-12-09"
1544486400000,0.0145,0.01482,0.01431,0.01431,12164.25,179.19,"direct","",1544486400,"2018-12-10"
1544572800000,0.01457,0.01607,0.0145,0.0145,93609.18,1411.91,"direct","",1544572800,"2018-12-11"
1544659200000,0.01412,0.0153,0.01412,0.01457,27095.52,395.34,"direct","",1544659200,"2018-12-12"
1544745600000,0.01364,0.01412,0.01364,0.01412,16023.12,224.23,"direct","",1544745600,"2018-12-13"
1544832000000,0.01437,0.0159,0.0135,0.01364,13562.91,191.36,"direct","",1544832000,"2018-12-14"
1544918400000,0.01455,0.01507,0.01437,0.01437,70292.95,1021.93,"direct","",1544918400,"2018-12-15"
1545004800000,0.01649,0.01649,0.01455,0.01455,31603.85,498.41,"direct","",1545004800,"2018-12-16"
1545091200000,0.0164,0.01649,0.01523,0.01649,24722.34,392.95,"direct","",1545091200,"2018-12-17"
1545177600000,0.01625,0.01748,0.01625,0.0164,268848.49,4528.14,"direct","",1545177600,"2018-12-18"
1545264000000,0.01771,0.01862,0.01625,0.01625,36447.34,662.48,"direct","",1545264000,"2018-12-19"
1545350400000,0.01909,0.02,0.01771,0.01771,110035.08,2076.48,"direct","",1545350400,"2018-12-20"
1545436800000,0.01779,0.01997,0.01767,0.01909,88833.81,1576.4,"direct","",1545436800,"2018-12-21"
1545523200000,0.0205,0.02227,0.01779,0.01779,32453.73,670.6,"direct","",1545523200,"2018-12-22"
1545609600000,0.02027,0.02186,0.02027,0.0205,92919.42,1941.1,"direct","",1545609600,"2018-12-23"
1545696000000,0.01766,0.02027,0.01766,0.02027,259797.67,4794.37,"direct","",1545696000,"2018-12-24"
1545782400000,0.01785,0.01918,0.0175,0.01766,31290.08,582.98,"direct","",1545782400,"2018-12-25"
1545868800000,0.0171,0.01785,0.0171,0.01785,4275.84,74.37,"direct","",1545868800,"2018-12-26"
1545955200000,0.01868,0.01918,0.0171,0.0171,18158.22,337.62,"direct","",1545955200,"2018-12-27"
1546041600000,0.01876,0.01967,0.01816,0.01868,5552.22,103.54,"direct","",1546041600,"2018-12-28"
1546128000000,0.01819,0.02075,0.01787,0.01876,38715.51,744.33,"direct","",1546128000,"2018-12-29"
1546214400000,0.01754,0.01968,0.01754,0.01819,89681.37,1658.11,"direct","",1546214400,"2018-12-30"
1546300800000,0.01777,0.01981,0.01716,0.01754,44912.46,819.12,"direct","",1546300800,"2018-12-31"
1546387200000,0.01862,0.02066,0.01777,0.01777,42757.44,812.95,"direct","",1546387200,"2019-01-01"
1546473600000,0.01828,0.01925,0.01806,0.01862,891238.27,16548.93,"direct","",1546473600,"2019-01-02"
1546560000000,0.01837,0.01889,0.01785,0.01828,2741536.19,50301.89,"direct","",1546560000,"2019-01-03"
1546646400000,0.01942,0.0208,0.01837,0.01837,898707.18,17267.26,"direct","",1546646400,"2019-01-04"
1546732800000,0.01977,0.0204,0.01882,0.01942,189018.28,3664,"direct","",1546732800,"2019-01-05"
1546819200000,0.0204,0.0204,0.01798,0.01977,63046.51,1237.23,"direct","",1546819200,"2019-01-06"
1546905600000,0.01836,0.0204,0.01836,0.0204,18180.63,357.72,"direct","",1546905600,"2019-01-07"
1546992000000,0.01971,0.02123,0.01836,0.01836,52944.11,1069.93,"direct","",1546992000,"2019-01-08"
1547078400000,0.02176,0.02446,0.0195,0.01971,407341.87,8795.28,"direct","",1547078400,"2019-01-09"
1547164800000,0.02049,0.02365,0.0204,0.02176,63925.63,1329.55,"direct","",1547164800,"2019-01-10"
1547251200000,0.02024,0.02053,0.02008,0.02049,100706.38,2052.05,"direct","",1547251200,"2019-01-11"
1547337600000,0.01798,0.02024,0.01798,0.02024,97438.68,1790.49,"direct","",1547337600,"2019-01-12"
1547424000000,0.01992,0.01992,0.01798,0.01798,196575.39,3725.39,"direct","",1547424000,"2019-01-13"
1547510400000,0.01886,0.01992,0.01886,0.01992,200074.36,3882.84,"direct","",1547510400,"2019-01-14"
1547596800000,0.02311,0.02311,0.01872,0.01886,262443.63,5183.32,"direct","",1547596800,"2019-01-15"
1547683200000,0.02516,0.02697,0.02311,0.02311,116484.77,2846.98,"direct","",1547683200,"2019-01-16"
1547769600000,0.02377,0.02582,0.02263,0.02516,138631.26,3187.43,"direct","",1547769600,"2019-01-17"
1547856000000,0.0255,0.02699,0.02377,0.02377,78786.16,1965.74,"direct","",1547856000,"2019-01-18"
1547942400000,0.02241,0.02551,0.02241,0.0255,14464.36,338.83,"direct","",1547942400,"2019-01-19"
1548028800000,0.02324,0.02456,0.02241,0.02241,18447.94,432.65,"direct","",1548028800,"2019-01-20"
1548115200000,0.02246,0.02324,0.0216,0.02324,54762.98,1229.06,"direct","",1548115200,"2019-01-21"
1548201600000,0.02196,0.02418,0.02196,0.02246,29209.45,651.77,"direct","",1548201600,"2019-01-22"
1548288000000,0.022,0.02423,0.02151,0.02196,82868.62,1822.14,"direct","",1548288000,"2019-01-23"
1548374400000,0.02093,0.02385,0.02093,0.022,11741.44,256.37,"direct","",1548374400,"2019-01-24"
1548460800000,0.0215,0.02246,0.02093,0.02093,555838.34,12029.11,"direct","",1548460800,"2019-01-25"
1548547200000,0.02061,0.02163,0.02025,0.0215,43689.84,898.99,"direct","",1548547200,"2019-01-26"
1548633600000,0.01881,0.02061,0.01853,0.02061,433742.13,8382.06,"direct","",1548633600,"2019-01-27"
1548720000000,0.01918,0.02082,0.01844,0.01881,17867.42,356.36,"direct","",1548720000,"2019-01-28"
1548806400000,0.01957,0.01957,0.01871,0.01918,73696.14,1425.27,"direct","",1548806400,"2019-01-29"
1548892800000,0.01855,0.02074,0.01855,0.01957,67258.82,1312.78,"direct","",1548892800,"2019-01-30"
1548979200000,0.01767,0.01855,0.01767,0.01855,103047.6,1859.76,"direct","",1548979200,"2019-01-31"
1549065600000,0.01915,0.02077,0.01767,0.01767,244889.86,4726.64,"direct","",1549065600,"2019-02-01"
1549152000000,0.01891,0.01955,0.01849,0.01915,374006.46,7058.57,"direct","",1549152000,"2019-02-02"
1549238400000,0.01855,0.01954,0.01851,0.01891,589065.12,11059.36,"direct","",1549238400,"2019-02-03"
1549324800000,0.01864,0.01938,0.0158,0.01855,763401.9,13974.73,"direct","",1549324800,"2019-02-04"
1549411200000,0.01761,0.01917,0.01745,0.01864,541827.78,9858.53,"direct","",1549411200,"2019-02-05"
1549497600000,0.01819,0.01901,0.01727,0.01761,156132.59,2846.94,"direct","",1549497600,"2019-02-06"
1549584000000,0.01936,0.021,0.01798,0.01819,104690.57,2048.63,"direct","",1549584000,"2019-02-07"
1549670400000,0.01936,0.01936,0.01936,0.01936,0,0,"direct","",1549670400,"2019-02-08"
1549756800000,0.01866,0.01936,0.0184,0.01936,73156.28,1360.68,"direct","",1549756800,"2019-02-09"
1549843200000,0.01862,0.02007,0.01856,0.01866,63194.7,1188.03,"direct","",1549843200,"2019-02-10"
1549929600000,0.01872,0.01963,0.01846,0.01862,170906.7,3210.36,"direct","",1549929600,"2019-02-11"
1550016000000,0.01889,0.01937,0.01856,0.01872,303546.59,5712.92,"direct","",1550016000,"2019-02-12"
1550102400000,0.01931,0.01941,0.01873,0.01889,10532.68,202,"direct","",1550102400,"2019-02-13"
1550188800000,0.02099,0.021,0.01912,0.01931,513581.78,10612.31,"direct","",1550188800,"2019-02-14"
1550275200000,0.01939,0.02099,0.01901,0.02099,29175.41,560.01,"direct","",1550275200,"2019-02-15"
1550361600000,0.01961,0.02191,0.01847,0.01939,150861.06,2934.11,"direct","",1550361600,"2019-02-16"
1550448000000,0.02128,0.02192,0.01961,0.01961,74197.22,1593.32,"direct","",1550448000,"2019-02-17"
1550534400000,0.02071,0.02349,0.01896,0.02128,125387.86,2566.48,"direct","",1550534400,"2019-02-18"
1550620800000,0.02101,0.02298,0.02071,0.02071,43882.37,932.97,"direct","",1550620800,"2019-02-19"
1550707200000,0.02277,0.02295,0.0203,0.02101,876326.85,18715.41,"direct","",1550707200,"2019-02-20"
1550793600000,0.02205,0.02298,0.02205,0.02277,38601.43,867.24,"direct","",1550793600,"2019-02-21"
1550880000000,0.02183,0.02205,0.02176,0.02205,7198.99,156.93,"direct","",1550880000,"2019-02-22"
1550966400000,0.02,0.0231,0.02,0.02183,223905.68,5066.27,"direct","",1550966400,"2019-02-23"
1551052800000,0.02105,0.02339,0.0196,0.02,83158.97,1713.25,"direct","",1551052800,"2019-02-24"
1551139200000,0.02123,0.02123,0.01964,0.02105,8435.98,176.58,"direct","",1551139200,"2019-02-25"
1551225600000,0.02054,0.02123,0.02006,0.02123,33323.47,688.35,"direct","",1551225600,"2019-02-26"
1551312000000,0.02004,0.02078,0.02004,0.02054,2637.54,54.04,"direct","",1551312000,"2019-02-27"
1551398400000,0.02078,0.02078,0.01988,0.02004,43280.73,879.13,"direct","",1551398400,"2019-02-28"
1551484800000,0.02033,0.02078,0.01982,0.02078,14320.67,291.72,"direct","",1551484800,"2019-03-01"
1551571200000,0.01965,0.02035,0.01965,0.02033,5033.24,101.28,"direct","",1551571200,"2019-03-02"
1551657600000,0.01947,0.0213,0.01916,0.01965,69120.25,1387.97,"direct","",1551657600,"2019-03-03"
1551744000000,0.01999,0.02055,0.01947,0.01947,46136.03,921.42,"direct","",1551744000,"2019-03-04"
1551830400000,0.0201,0.02055,0.01951,0.01999,30264.33,607.05,"direct","",1551830400,"2019-03-05"
1551916800000,0.02071,0.02103,0.01998,0.0201,37807.98,778.21,"direct","",1551916800,"2019-03-06"
1552003200000,0.02047,0.02104,0.02047,0.02071,24833.92,514.37,"direct","",1552003200,"2019-03-07"
1552089600000,0.02171,0.023,0.02047,0.02047,86421.8,1891.32,"direct","",1552089600,"2019-03-08"
1552176000000,0.02128,0.023,0.02055,0.02171,55145.74,1201.55,"direct","",1552176000,"2019-03-09"
1552262400000,0.024,0.0259,0.02083,0.02128,576005.82,12558.25,"direct","",1552262400,"2019-03-10"
1552348800000,0.02261,0.0247,0.02143,0.024,97799.11,2283.91,"direct","",1552348800,"2019-03-11"
1552435200000,0.02266,0.02469,0.02261,0.02261,12001.49,291.26,"direct","",1552435200,"2019-03-12"
1552521600000,0.02263,0.025,0.02256,0.02266,49723.86,1223.01,"direct","",1552521600,"2019-03-13"
1552608000000,0.02335,0.02402,0.02263,0.02263,19805.72,459.12,"direct","",1552608000,"2019-03-14"
1552694400000,0.02274,0.02335,0.02274,0.02335,22379.58,514.38,"direct","",1552694400,"2019-03-15"
1552780800000,0.02265,0.0232,0.02265,0.02274,2746.48,62.76,"direct","",1552780800,"2019-03-16"
1552867200000,0.02252,0.02265,0.01767,0.02265,1894.4,42.24,"direct","",1552867200,"2019-03-17"
1552953600000,0.02252,0.02293,0.02252,0.02252,2888.91,65.35,"direct","",1552953600,"2019-03-18"
1553040000000,0.02265,0.024,0.02237,0.02252,17090.63,398.7,"direct","",1553040000,"2019-03-19"
1553126400000,0.02202,0.02346,0.02121,0.02265,51026.81,1150.72,"direct","",1553126400,"2019-03-20"
1553212800000,0.02269,0.02295,0.02201,0.02202,20316.92,454.78,"direct","",1553212800,"2019-03-21"
1553299200000,0.02339,0.02431,0.02269,0.02269,82230.63,1927.44,"direct","",1553299200,"2019-03-22"
1553385600000,0.0232,0.02339,0.02298,0.02339,4469.36,103.66,"direct","",1553385600,"2019-03-23"
1553472000000,0.02191,0.02324,0.02088,0.0232,148532.45,3293.92,"direct","",1553472000,"2019-03-24"
1553558400000,0.0222,0.0222,0.02161,0.02191,34055.29,750.64,"direct","",1553558400,"2019-03-25"
1553644800000,0.0232,0.02325,0.0222,0.0222,15761.65,363.56,"direct","",1553644800,"2019-03-26"
1553731200000,0.02499,0.025,0.02315,0.0232,52519.51,1291.53,"direct","",1553731200,"2019-03-27"
1553817600000,0.025,0.025,0.02372,0.02499,37189.56,920.26,"direct","",1553817600,"2019-03-28"
1553904000000,0.02599,0.02698,0.025,0.025,90514.64,2333.69,"direct","",1553904000,"2019-03-29"
1553990400000,0.02589,0.02599,0.02446,0.02599,25850.75,639.58,"direct","",1553990400,"2019-03-30"
1554076800000,0.02512,0.02697,0.02477,0.02589,65328.42,1640.4,"direct","",1554076800,"2019-03-31"
1554163200000,0.0285,0.029,0.0249,0.02512,112784.23,3029.29,"direct","",1554163200,"2019-04-01"
1554249600000,0.028,0.03299,0.02742,0.0285,266503.32,8198.82,"direct","",1554249600,"2019-04-02"
1554336000000,0.02828,0.0296,0.0278,0.028,69716.21,1953.14,"direct","",1554336000,"2019-04-03"
1554422400000,0.0292,0.0292,0.02828,0.02828,24504.15,714.57,"direct","",1554422400,"2019-04-04"
1554508800000,0.02805,0.03161,0.02805,0.0292,620936.27,17649.37,"direct","",1554508800,"2019-04-05"
1554595200000,0.0295,0.03,0.02805,0.02805,63084.93,1852.94,"direct","",1554595200,"2019-04-06"
1554681600000,0.02816,0.0313,0.02715,0.0295,167257.94,4792.38,"direct","",1554681600,"2019-04-07"
1554768000000,0.02677,0.02885,0.02677,0.02816,3405.96,93.98,"direct","",1554768000,"2019-04-08"
1554854400000,0.02797,0.02856,0.02677,0.02677,50199.18,1414.46,"direct","",1554854400,"2019-04-09"
1554940800000,0.02483,0.02797,0.02418,0.02797,82250.36,2087.4,"direct","",1554940800,"2019-04-10"
1555027200000,0.02572,0.029,0.02382,0.02483,37405.9,907.79,"direct","",1555027200,"2019-04-11"
1555113600000,0.02588,0.02623,0.02486,0.02572,13983.59,359.45,"direct","",1555113600,"2019-04-12"
1555200000000,0.0266,0.02723,0.02537,0.02588,45537.27,1215.41,"direct","",1555200000,"2019-04-13"
1555286400000,0.0248,0.02661,0.02351,0.0266,97367.5,2498.38,"direct","",1555286400,"2019-04-14"
1555372800000,0.02799,0.028,0.0248,0.0248,31064.85,827.54,"direct","",1555372800,"2019-04-15"
1555459200000,0.02645,0.02799,0.02645,0.02799,5946.03,158.45,"direct","",1555459200,"2019-04-16"
1555545600000,0.027,0.02772,0.02645,0.02645,13694.76,371.49,"direct","",1555545600,"2019-04-17"
1555632000000,0.0265,0.02725,0.0256,0.027,10020.41,267.12,"direct","",1555632000,"2019-04-18"
1555718400000,0.0265,0.0265,0.0265,0.0265,0,0,"direct","",1555718400,"2019-04-19"
1555804800000,0.02602,0.0265,0.0249,0.0265,3206.72,82.14,"direct","",1555804800,"2019-04-20"
1555891200000,0.0261,0.02693,0.02436,0.02602,56262.21,1451.83,"direct","",1555891200,"2019-04-21"
1555977600000,0.02648,0.02648,0.02573,0.0261,98881.98,2579.25,"direct","",1555977600,"2019-04-22"
1556064000000,0.02341,0.02648,0.02341,0.02648,10469.06,247.65,"direct","",1556064000,"2019-04-23"
1556150400000,0.02152,0.0243,0.02152,0.02341,74776.87,1788.37,"direct","",1556150400,"2019-04-24"
1556236800000,0.02272,0.02379,0.02152,0.02152,12124.44,278.27,"direct","",1556236800,"2019-04-25"
1556323200000,0.02266,0.02334,0.02232,0.02272,31371.06,712.72,"direct","",1556323200,"2019-04-26"
1556409600000,0.0232,0.02429,0.02266,0.02266,7848.12,184.37,"direct","",1556409600,"2019-04-27"
1556496000000,0.02261,0.02377,0.02168,0.0232,13873.26,321.89,"direct","",1556496000,"2019-04-28"
1556582400000,0.02378,0.02378,0.02261,0.02261,8044.16,187.71,"direct","",1556582400,"2019-04-29"
1556668800000,0.02337,0.0242,0.02097,0.02378,10248.17,238.09,"direct","",1556668800,"2019-04-30"
1556755200000,0.02415,0.02415,0.02261,0.02337,9844.46,231.34,"direct","",1556755200,"2019-05-01"
1556841600000,0.02431,0.02482,0.02389,0.02415,15254.13,367.18,"direct","",1556841600,"2019-05-02"
1556928000000,0.02312,0.02471,0.02274,0.02431,12715.7,299.56,"direct","",1556928000,"2019-05-03"
1557014400000,0.02341,0.02383,0.02248,0.02312,9846.69,227.77,"direct","",1557014400,"2019-05-04"
1557100800000,0.02323,0.0235,0.02242,0.02341,17123.14,387.6,"direct","",1557100800,"2019-05-05"
1557187200000,0.023,0.024,0.023,0.02323,1324124.25,30514.67,"direct","",1557187200,"2019-05-06"
1557273600000,0.02213,0.02301,0.02213,0.023,9856.05,222.95,"direct","",1557273600,"2019-05-07"
1557360000000,0.0216,0.02213,0.02119,0.02213,521630.41,11285.73,"direct","",1557360000,"2019-05-08"
1557446400000,0.02124,0.02172,0.02106,0.0216,184332.65,3962.91,"direct","",1557446400,"2019-05-09"
1557532800000,0.0231,0.02395,0.02124,0.02124,246913.98,5725.56,"direct","",1557532800,"2019-05-10"
1557619200000,0.02151,0.0239,0.02151,0.0231,33282.04,770.9,"direct","",1557619200,"2019-05-11"
1557705600000,0.0217,0.02316,0.02043,0.02151,110274.77,2463.27,"direct","",1557705600,"2019-05-12"
1557792000000,0.02649,0.02649,0.0217,0.0217,196913.06,4730.56,"direct","",1557792000,"2019-05-13"
1557878400000,0.02898,0.02898,0.02428,0.02649,200583.95,5215.77,"direct","",1557878400,"2019-05-14"
1557964800000,0.02716,0.0313,0.02682,0.02898,544363.28,16611.02,"direct","",1557964800,"2019-05-15"
1558051200000,0.02512,0.02716,0.02301,0.02716,417984.1,10726.02,"direct","",1558051200,"2019-05-16"
1558137600000,0.02524,0.02806,0.02512,0.02512,19785.24,515.23,"direct","",1558137600,"2019-05-17"
1558224000000,0.02641,0.0272,0.02458,0.02524,33474.83,890.99,"direct","",1558224000,"2019-05-18"
1558310400000,0.02704,0.02711,0.02398,0.02641,17279.05,453.32,"direct","",1558310400,"2019-05-19"
1558396800000,0.02729,0.02775,0.02566,0.02704,24078.42,654.69,"direct","",1558396800,"2019-05-20"
1558483200000,0.02645,0.02867,0.02496,0.02729,31484.87,851.19,"direct","",1558483200,"2019-05-21"
1558569600000,0.026,0.02645,0.02466,0.02645,27246.96,706.02,"direct","",1558569600,"2019-05-22"
1558656000000,0.02592,0.02699,0.02578,0.026,46962.27,1221.61,"direct","",1558656000,"2019-05-23"
1558742400000,0.02622,0.02673,0.02534,0.02592,14247.69,372.68,"direct","",1558742400,"2019-05-24"
1558828800000,0.02797,0.02837,0.02622,0.02622,56721.26,1565.69,"direct","",1558828800,"2019-05-25"
1558915200000,0.03027,0.0313,0.0279,0.02797,234833.81,6869.73,"direct","",1558915200,"2019-05-26"
1559001600000,0.0306,0.033,0.02935,0.03027,575043.68,17802.79,"direct","",1559001600,"2019-05-27"
1559088000000,0.03069,0.03184,0.02902,0.0306,874735.59,27165.67,"direct","",1559088000,"2019-05-28"
1559174400000,0.0272,0.032,0.02701,0.03069,429637.24,11976.37,"direct","",1559174400,"2019-05-29"
1559260800000,0.02778,0.02897,0.02705,0.0272,196651.89,5475.13,"direct","",1559260800,"2019-05-30"
1559347200000,0.02804,0.02897,0.02778,0.02778,10417.71,298.91,"direct","",1559347200,"2019-05-31"
1559433600000,0.02841,0.02911,0.02804,0.02804,38939.13,1107.29,"direct","",1559433600,"2019-06-01"
1559520000000,0.02788,0.02977,0.02757,0.02841,203724.03,5936.44,"direct","",1559520000,"2019-06-02"
1559606400000,0.025,0.02788,0.025,0.02788,83904.87,2122.45,"direct","",1559606400,"2019-06-03"
1559692800000,0.02577,0.02767,0.025,0.025,26293.37,699.09,"direct","",1559692800,"2019-06-04"
1559779200000,0.02595,0.0446,0.0256,0.02577,8518.2,230.71,"direct","",1559779200,"2019-06-05"
1559865600000,0.0303,0.033,0.02595,0.02595,561596.41,17275.61,"direct","",1559865600,"2019-06-06"
1559952000000,0.02827,0.031,0.02797,0.0303,452880.15,13382.1,"direct","",1559952000,"2019-06-07"
1560038400000,0.02716,0.02998,0.02716,0.02827,26072.31,748.89,"direct","",1560038400,"2019-06-08"
1560124800000,0.02943,0.02989,0.02716,0.02716,357589.75,10338.6,"direct","",1560124800,"2019-06-09"
1560211200000,0.02984,0.03063,0.0283,0.02943,270991.72,8041.51,"direct","",1560211200,"2019-06-10"
1560297600000,0.02957,0.032,0.02894,0.02984,191430.69,5850.3,"direct","",1560297600,"2019-06-11"
1560384000000,0.02833,0.03093,0.02833,0.02957,14857.74,435.71,"direct","",1560384000,"2019-06-12"
1560470400000,0.03009,0.0305,0.02831,0.02833,86404.91,2533.93,"direct","",1560470400,"2019-06-13"
1560556800000,0.02885,0.03033,0.0284,0.03009,173644.05,5042.04,"direct","",1560556800,"2019-06-14"
1560643200000,0.02848,0.0292,0.02833,0.02885,516230.81,14740.05,"direct","",1560643200,"2019-06-15"
1560729600000,0.0292,0.02995,0.02848,0.02848,24013.78,710.58,"direct","",1560729600,"2019-06-16"
1560816000000,0.02857,0.0292,0.0277,0.0292,490909.51,13897.56,"direct","",1560816000,"2019-06-17"
1560902400000,0.02801,0.02896,0.02797,0.02857,4977.02,141.06,"direct","",1560902400,"2019-06-18"
1560988800000,0.02832,0.02937,0.02801,0.02801,35303.27,1020.85,"direct","",1560988800,"2019-06-19"
1561075200000,0.02934,0.02937,0.02712,0.02832,140928.11,4044.28,"direct","",1561075200,"2019-06-20"
1561161600000,0.02952,0.03099,0.02851,0.02934,226987.92,6704.15,"direct","",1561161600,"2019-06-21"
1561248000000,0.03019,0.031,0.02952,0.02952,35104.78,1074,"direct","",1561248000,"2019-06-22"
1561334400000,0.02964,0.03097,0.02938,0.03019,204099.46,6052.03,"direct","",1561334400,"2019-06-23"
1561420800000,0.02969,0.031,0.02915,0.02964,81478.58,2448.88,"direct","",1561420800,"2019-06-24"
1561507200000,0.0311,0.034,0.02953,0.02969,771568.77,24909.77,"direct","",1561507200,"2019-06-25"
1561593600000,0.02687,0.0311,0.02655,0.0311,1060642.97,30069.47,"direct","",1561593600,"2019-06-26"
1561680000000,0.029,0.029,0.02687,0.02687,39037.25,1096.92,"direct","",1561680000,"2019-06-27"
1561766400000,0.0293,0.0293,0.02757,0.029,316983.04,9000.57,"direct","",1561766400,"2019-06-28"
1561852800000,0.0269,0.0295,0.0269,0.0293,36298.55,1000.26,"direct","",1561852800,"2019-06-29"
1561939200000,0.02768,0.02908,0.0269,0.0269,1741.47,50.44,"direct","",1561939200,"2019-06-30"
1562025600000,0.02843,0.02843,0.02513,0.02768,54648.68,1453.21,"direct","",1562025600,"2019-07-01"
1562112000000,0.02829,0.02859,0.02673,0.02843,44741.15,1244.48,"direct","",1562112000,"2019-07-02"
1562198400000,0.02799,0.02829,0.02688,0.02829,137383.58,3702.4,"direct","",1562198400,"2019-07-03"
1562284800000,0.02678,0.02799,0.0261,0.02799,214660.83,5705.3,"direct","",1562284800,"2019-07-04"
1562371200000,0.02753,0.02796,0.02603,0.02678,20937.61,571.94,"direct","",1562371200,"2019-07-05"
1562457600000,0.02766,0.029,0.02645,0.02753,210007.41,5988.62,"direct","",1562457600,"2019-07-06"
1562544000000,0.02785,0.02785,0.02766,0.02766,4363.34,121.36,"direct","",1562544000,"2019-07-07"
1562630400000,0.02797,0.029,0.02683,0.02785,55468.92,1505.81,"direct","",1562630400,"2019-07-08"
1562716800000,0.02566,0.028,0.02475,0.02797,264608.81,6992.28,"direct","",1562716800,"2019-07-09"
1562803200000,0.02218,0.02566,0.02201,0.02566,43031.56,1012.59,"direct","",1562803200,"2019-07-10"
1562889600000,0.02368,0.024,0.02218,0.02218,49957.03,1177.17,"direct","",1562889600,"2019-07-11"
1562976000000,0.02218,0.02368,0.02218,0.02368,17101.09,393.85,"direct","",1562976000,"2019-07-12"
1563062400000,0.02098,0.0232,0.02039,0.02218,397086.55,8703.26,"direct","",1563062400,"2019-07-13"
1563148800000,0.01985,0.02138,0.01963,0.02098,33706.28,667.36,"direct","",1563148800,"2019-07-14"
1563235200000,0.0185,0.02121,0.01819,0.01985,121662.37,2404.03,"direct","",1563235200,"2019-07-15"
1563321600000,0.0188,0.01894,0.01789,0.0185,33478.88,606.76,"direct","",1563321600,"2019-07-16"
1563408000000,0.02059,0.02059,0.01801,0.0188,11782.6,231.86,"direct","",1563408000,"2019-07-17"
1563494400000,0.02,0.02059,0.01926,0.02059,2820.73,57.03,"direct","",1563494400,"2019-07-18"
1563580800000,0.02102,0.02102,0.02,0.02,500,10.51,"direct","",1563580800,"2019-07-19"
1563667200000,0.02057,0.02226,0.0205,0.02102,96889.85,2126.04,"direct","",1563667200,"2019-07-20"
1563753600000,0.02181,0.02185,0.02049,0.02057,22448.93,478.66,"direct","",1563753600,"2019-07-21"
1563840000000,0.02022,0.02181,0.02021,0.02181,1366.1,28.2,"direct","",1563840000,"2019-07-22"
1563926400000,0.02072,0.0208,0.02022,0.02022,6310.85,130.76,"direct","",1563926400,"2019-07-23"
1564012800000,0.02094,0.02233,0.02072,0.02072,1883.81,40.38,"direct","",1564012800,"2019-07-24"
1564099200000,0.02145,0.02145,0.02094,0.02094,865.25,18.56,"direct","",1564099200,"2019-07-25"
1564185600000,0.01975,0.02158,0.01973,0.02145,37176.84,789.69,"direct","",1564185600,"2019-07-26"
1564272000000,0.01997,0.02053,0.01975,0.01975,3613.3,72.25,"direct","",1564272000,"2019-07-27"
1564358400000,0.01957,0.02018,0.01928,0.01997,741.42,14.57,"direct","",1564358400,"2019-07-28"
1564444800000,0.02003,0.02003,0.01957,0.01957,2004,40.14,"direct","",1564444800,"2019-07-29"
1564531200000,0.02251,0.0237,0.02003,0.02003,116496.85,2625.48,"direct","",1564531200,"2019-07-30"
1564617600000,0.02136,0.02251,0.02136,0.02251,41476.76,885.86,"direct","",1564617600,"2019-07-31"
1564704000000,0.02093,0.02171,0.02093,0.02136,2923.62,61.37,"direct","",1564704000,"2019-08-01"
1564790400000,0.02024,0.02305,0.02019,0.02093,62771.22,1395.95,"direct","",1564790400,"2019-08-02"
1564876800000,0.02035,0.02203,0.01991,0.02024,6662.53,138.5,"direct","",1564876800,"2019-08-03"
1564963200000,0.02046,0.02144,0.02035,0.02035,85129.14,1780.43,"direct","",1564963200,"2019-08-04"
1565049600000,0.0207,0.02105,0.01996,0.02046,76997.8,1584.36,"direct","",1565049600,"2019-08-05"
1565136000000,0.02,0.0207,0.01993,0.0207,98935.04,1971.73,"direct","",1565136000,"2019-08-06"
1565222400000,0.01977,0.0206,0.01977,0.02,5020.36,101.54,"direct","",1565222400,"2019-08-07"
1565308800000,0.01948,0.01983,0.01946,0.01977,14632.11,288.09,"direct","",1565308800,"2019-08-08"
1565395200000,0.01937,0.02044,0.01936,0.01948,86725.53,1688.83,"direct","",1565395200,"2019-08-09"
1565481600000,0.02132,0.02132,0.01937,0.01937,529949.87,10486.22,"direct","",1565481600,"2019-08-10"
1565568000000,0.0202,0.02132,0.01973,0.02132,3643.95,73.37,"direct","",1565568000,"2019-08-11"
1565654400000,0.01986,0.02021,0.01986,0.0202,6980.11,140.1,"direct","",1565654400,"2019-08-12"
1565740800000,0.01827,0.02015,0.01827,0.01986,50426.93,947.34,"direct","",1565740800,"2019-08-13"
1565827200000,0.0184,0.01844,0.01724,0.01827,9528.29,169.45,"direct","",1565827200,"2019-08-14"
1565913600000,0.018,0.0184,0.01756,0.0184,10514.74,189.11,"direct","",1565913600,"2019-08-15"
1566000000000,0.018,0.018,0.018,0.018,0,0,"direct","",1566000000,"2019-08-16"
1566086400000,0.01793,0.01844,0.01791,0.018,471.12,8.583,"direct","",1566086400,"2019-08-17"
1566172800000,0.0181,0.01835,0.01793,0.01793,11114.34,203.78,"direct","",1566172800,"2019-08-18"
1566259200000,0.01943,0.01943,0.01751,0.0181,10392.07,201.17,"direct","",1566259200,"2019-08-19"
1566345600000,0.01792,0.01943,0.0173,0.01943,3107.24,55.28,"direct","",1566345600,"2019-08-20"
1566432000000,0.0184,0.0213,0.0179,0.01792,42408.45,817.81,"direct","",1566432000,"2019-08-21"
