"time","timeDate","close","high","low","open","volumefrom","volumeto","ts"
1553817600000,"2019-03-28",0.00000601,0.00000607,0.00000573,0.00000588,91416344.57,532.05,
1553904000000,"2019-03-29",0.00000616,0.00000641,0.00000594,0.00000601,119775142.91,741.81,
1553990400000,"2019-03-30",0.00000614,0.00000622,0.00000602,0.00000616,58891020.05,358.94,
1554076800000,"2019-03-31",0.00000611,0.0000063,0.00000603,0.00000614,78254500.69,483.09,
1554163200000,"2019-04-01",0.00000558,0.00000612,0.00000541,0.00000611,80494694.16,457.23,
1554249600000,"2019-04-02",0.00000575,0.00000639,0.00000558,0.00000558,153555199.56,931.01,
1554336000000,"2019-04-03",0.00000567,0.00000584,0.0000056,0.00000575,57881416.36,328.72,
1554422400000,"2019-04-04",0.00000579,0.00000587,0.00000565,0.00000567,44494625.92,256.09,
1554508800000,"2019-04-05",0.0000057,0.00000589,0.00000566,0.00000579,39970513.02,230.69,
1554595200000,"2019-04-06",0.00000562,0.00000576,0.00000551,0.0000057,56619118.02,318.03,
1554681600000,"2019-04-07",0.00000542,0.00000564,0.0000053,0.00000562,50565955.9,275.68,
1554768000000,"2019-04-08",0.00000532,0.00000542,0.00000519,0.00000542,36119170.98,191.8,
1554854400000,"2019-04-09",0.00000525,0.00000537,0.00000524,0.00000532,36357070.65,193.23,
1554940800000,"2019-04-10",0.00000492,0.00000525,0.0000048,0.00000525,52231963.31,260.09,
1555027200000,"2019-04-11",0.00000497,0.00000503,0.00000474,0.00000492,30422049.23,148.89,
1555113600000,"2019-04-12",0.000005,0.00000508,0.00000494,0.00000497,23561540.79,118.05,
1555200000000,"2019-04-13",0.00000519,0.00000536,0.00000499,0.000005,52553212.28,271.79,
1555286400000,"2019-04-14",0.00000493,0.00000521,0.00000486,0.00000519,39227075.75,197.32,
1555372800000,"2019-04-15",0.0000051,0.00000556,0.00000487,0.00000493,75951811.01,394.53,
1555459200000,"2019-04-16",0.00000506,0.00000517,0.000005,0.0000051,46975195.3,238.89,
1555545600000,"2019-04-17",0.00000512,0.00000519,0.00000504,0.00000506,30507484.73,156.5,
1555632000000,"2019-04-18",0.00000503,0.00000518,0.00000501,0.00000512,30972010.46,157.68,
1555718400000,"2019-04-19",0.00000496,0.00000508,0.00000496,0.00000503,27909332.58,139.68,
1555804800000,"2019-04-20",0.00000479,0.00000497,0.00000469,0.00000496,35677289.3,170.81,
1555891200000,"2019-04-21",0.00000489,0.00000501,0.0000047,0.00000479,58046875.28,280.49,
1555977600000,"2019-04-22",0.00000452,0.0000049,0.00000452,0.00000489,53782630.92,250,
1556064000000,"2019-04-23",0.00000432,0.00000452,0.00000426,0.00000452,54243824.06,234.97,
1556150400000,"2019-04-24",0.00000429,0.00000439,0.00000426,0.00000432,41407541.95,179.07,
1556236800000,"2019-04-25",0.00000428,0.0000043,0.0000042,0.00000429,30303582,128.88,
1556323200000,"2019-04-26",0.00000436,0.00000439,0.00000424,0.00000428,41060984.16,176.1,
1556409600000,"2019-04-27",0.00000431,0.00000441,0.0000043,0.00000435,29288733.12,126.92,
1556496000000,"2019-04-28",0.00000419,0.00000434,0.00000418,0.00000431,24674874.31,105.15,
1556582400000,"2019-04-29",0.00000428,0.00000431,0.00000419,0.00000419,17682465.17,75.31,
1556668800000,"2019-04-30",0.0000042,0.00000432,0.00000419,0.00000428,25646678.9,108.9,
1556755200000,"2019-05-01",0.00000419,0.00000423,0.00000411,0.0000042,20621611.49,86.03,
1556841600000,"2019-05-02",0.00000396,0.00000422,0.00000393,0.00000419,27458072.13,111.5,
1556928000000,"2019-05-03",0.00000383,0.00000399,0.00000381,0.00000396,19193295.67,75.01,
1557014400000,"2019-05-04",0.00000381,0.00000387,0.00000378,0.00000383,15346183.36,58.62,
1557100800000,"2019-05-05",0.00000389,0.00000393,0.00000381,0.00000381,29569161.92,113.89,
1557187200000,"2019-05-06",0.00000379,0.00000397,0.00000374,0.00000389,45619514.84,173.62,
1557273600000,"2019-05-07",0.00000365,0.00000379,0.00000361,0.00000379,20203624.1,74.09,
1557360000000,"2019-05-08",0.00000343,0.00000365,0.00000342,0.00000365,28643961.16,101.05,
1557446400000,"2019-05-09",0.00000334,0.00000344,0.00000328,0.00000343,22361070.08,75.14,
1557532800000,"2019-05-10",0.00000324,0.00000344,0.00000317,0.00000334,34764025.81,115.59,
1557619200000,"2019-05-11",0.00000312,0.00000326,0.00000308,0.00000324,21318299.78,67.12,
1557705600000,"2019-05-12",0.00000285,0.00000333,0.00000283,0.00000312,48802269.97,149.36,
1557792000000,"2019-05-13",0.00000323,0.00000323,0.00000283,0.00000285,42536871.99,129.74,
1557878400000,"2019-05-14",0.00000345,0.00000346,0.00000322,0.00000323,38284341.57,127,
1557964800000,"2019-05-15",0.00000349,0.00000391,0.00000341,0.00000345,81227244.78,295.22,
1558051200000,"2019-05-16",0.00000348,0.00000358,0.00000331,0.00000349,50294242.56,173.93,
1558137600000,"2019-05-17",0.00000352,0.00000363,0.00000345,0.00000348,28551815.26,100.42,
1558224000000,"2019-05-18",0.00000331,0.00000352,0.00000327,0.00000352,27432049.58,91.98,
1558310400000,"2019-05-19",0.00000328,0.00000335,0.00000324,0.00000331,21305959.64,70,
1558396800000,"2019-05-20",0.00000338,0.0000035,0.00000325,0.00000328,35244952.08,118.73,
1558483200000,"2019-05-21",0.00000339,0.00000353,0.00000333,0.00000338,41516797.83,142.44,
1558569600000,"2019-05-22",0.0000033,0.0000034,0.00000326,0.00000339,29523123.77,98.33,
1558656000000,"2019-05-23",0.00000333,0.00000339,0.00000324,0.0000033,27988572.12,92.8,
1558742400000,"2019-05-24",0.0000033,0.00000333,0.00000325,0.00000333,15616938.88,51.42,
1558828800000,"2019-05-25",0.00000322,0.00000359,0.00000318,0.0000033,55603499.44,189.57,
1558915200000,"2019-05-26",0.00000347,0.00000358,0.0000032,0.00000322,56860572.88,191.24,
1559001600000,"2019-05-27",0.00000353,0.00000377,0.0000034,0.00000347,62552178.66,222.29,
1559088000000,"2019-05-28",0.00000344,0.0000036,0.00000337,0.00000353,31152998.99,108.39,
1559174400000,"2019-05-29",0.00000332,0.00000367,0.0000033,0.00000344,43587608.97,151.97,
1559260800000,"2019-05-30",0.00000336,0.00000338,0.0000033,0.00000332,23802037.1,79.21,
1559347200000,"2019-05-31",0.00000331,0.00000341,0.0000033,0.00000336,18196274.34,60.98,
1559433600000,"2019-06-01",0.00000336,0.00000336,0.00000329,0.00000331,20243979.88,67.28,
1559520000000,"2019-06-02",0.00000331,0.00000347,0.00000329,0.00000336,20620905.16,69.36,
1559606400000,"2019-06-03",0.0000033,0.00000336,0.00000322,0.00000331,25757922.17,84.93,
1559692800000,"2019-06-04",0.0000034,0.0000036,0.00000328,0.0000033,43733799.86,149.6,
1559779200000,"2019-06-05",0.0000034,0.00000345,0.0000033,0.0000034,24702480.03,83.17,
1559865600000,"2019-06-06",0.00000374,0.00000418,0.00000334,0.0000034,167347156.26,633.49,
1559952000000,"2019-06-07",0.00000356,0.00000391,0.00000349,0.00000374,40927105.47,149.99,
1560038400000,"2019-06-08",0.00000371,0.00000384,0.0000035,0.00000356,58382776.14,215.04,
1560124800000,"2019-06-09",0.00000373,0.00000386,0.00000364,0.00000371,41835708.08,157.3,
1560211200000,"2019-06-10",0.00000376,0.00000388,0.00000368,0.00000373,26165195.08,98.46,
1560297600000,"2019-06-11",0.00000372,0.00000381,0.00000367,0.00000376,26984530.38,100.72,
1560384000000,"2019-06-12",0.00000357,0.00000373,0.00000351,0.00000372,18474399.95,66.82,
1560470400000,"2019-06-13",0.00000337,0.0000036,0.00000332,0.00000357,31504435.98,109.73,
1560556800000,"2019-06-14",0.00000327,0.00000341,0.00000324,0.00000337,19059702.9,63.1,
1560643200000,"2019-06-15",0.00000321,0.00000329,0.00000304,0.00000327,70988687.07,220.87,
1560729600000,"2019-06-16",0.00000307,0.00000331,0.00000306,0.00000321,34431295.72,107.73,
1560816000000,"2019-06-17",0.00000307,0.00000315,0.00000301,0.00000307,33002568.64,100.94,
1560902400000,"2019-06-18",0.00000306,0.00000313,0.00000304,0.00000307,18062181.21,55.79,
1560988800000,"2019-06-19",0.00000298,0.00000318,0.00000295,0.00000306,45513312.84,138.92,
1561075200000,"2019-06-20",0.00000285,0.00000298,0.00000284,0.00000298,21413330.89,62.6,
1561161600000,"2019-06-21",0.00000281,0.00000288,0.00000257,0.00000285,31294797.32,85.31,
1561248000000,"2019-06-22",0.00000276,0.00000289,0.00000272,0.00000281,17202141.62,48.4,
1561334400000,"2019-06-23",0.00000272,0.00000279,0.00000268,0.00000276,14152108.11,38.78,
1561420800000,"2019-06-24",0.0000026,0.0000028,0.00000257,0.00000272,26851356.09,71.68,
1561507200000,"2019-06-25",0.00000241,0.00000289,0.00000236,0.0000026,83362997.52,215.58,
1561593600000,"2019-06-26",0.00000246,0.00000256,0.00000234,0.00000241,50484048.17,121.86,
1561680000000,"2019-06-27",0.00000234,0.0000025,0.0000023,0.00000246,24562674.05,58.93,
1561766400000,"2019-06-28",0.00000243,0.00000244,0.00000231,0.00000234,17909388.97,42.6,
1561852800000,"2019-06-29",0.00000249,0.00000251,0.0000024,0.00000243,20356306.06,50.06,
1561939200000,"2019-06-30",0.00000259,0.00000266,0.00000249,0.00000249,27317771.94,70.02,
1562025600000,"2019-07-01",0.00000248,0.00000268,0.00000244,0.00000259,22782308.42,58.87,
1562112000000,"2019-07-02",0.00000238,0.00000249,0.00000234,0.00000248,27070730.32,65.2,
1562198400000,"2019-07-03",0.00000239,0.00000241,0.00000229,0.00000238,16843257.79,39.46,
1562284800000,"2019-07-04",0.0000024,0.00000242,0.00000234,0.00000239,23953967.32,56.91,
1562371200000,"2019-07-05",0.00000241,0.00000242,0.00000233,0.0000024,13145997.53,31.16,
1562457600000,"2019-07-06",0.00000246,0.00000258,0.00000237,0.00000241,18534280.82,45.86,
1562544000000,"2019-07-07",0.00000233,0.0000025,0.0000023,0.00000246,21021273.86,50.61,
1562630400000,"2019-07-08",0.0000022,0.00000234,0.00000218,0.00000233,17224635.45,38.26,
1562716800000,"2019-07-09",0.00000209,0.0000022,0.00000201,0.0000022,21371355.6,44.77,
1562803200000,"2019-07-10",0.000002,0.00000214,0.00000194,0.00000209,25224903.58,50.63,
1562889600000,"2019-07-11",0.00000198,0.00000204,0.00000196,0.000002,29731423.23,59.35,
1562976000000,"2019-07-12",0.00000202,0.00000207,0.00000197,0.00000198,16201788.22,32.44,
1563062400000,"2019-07-13",0.00000201,0.00000206,0.00000197,0.00000202,20527623.7,41.18,
1563148800000,"2019-07-14",0.00000192,0.00000203,0.0000019,0.00000201,24228159.94,47.4,
1563235200000,"2019-07-15",0.00000195,0.00000198,0.00000191,0.00000192,17150638.91,33.28,
1563321600000,"2019-07-16",0.00000198,0.000002,0.00000191,0.00000195,20928698.38,41.06,
1563408000000,"2019-07-17",0.00000188,0.00000205,0.00000188,0.00000198,25377903.66,50.07,
1563494400000,"2019-07-18",0.00000193,0.00000199,0.00000188,0.00000188,21195465.9,41.05,
1563580800000,"2019-07-19",0.00000198,0.00000202,0.00000193,0.00000193,13527699.87,26.85,
1563667200000,"2019-07-20",0.00000197,0.00000202,0.00000196,0.00000198,10545728.85,21.01,
1563753600000,"2019-07-21",0.00000211,0.00000224,0.00000196,0.00000197,52832574.81,110.83,
1563840000000,"2019-07-22",0.00000208,0.00000226,0.00000205,0.00000211,31015236.9,66.52,
1563926400000,"2019-07-23",0.00000221,0.00000221,0.00000204,0.00000208,19348345.31,40.88,
1564012800000,"2019-07-24",0.00000212,0.00000222,0.00000211,0.00000221,7605629.87,16.25,
1564099200000,"2019-07-25",0.00000215,0.0000022,0.00000212,0.00000212,10120407.38,21.78,
1564185600000,"2019-07-26",0.00000211,0.00000221,0.00000208,0.00000215,20942666.82,44.83,
1564272000000,"2019-07-27",0.00000211,0.00000214,0.00000211,0.00000211,6169617.05,13.12,
1564358400000,"2019-07-28",0.0000021,0.00000213,0.00000207,0.00000211,8211143.46,17.24,
1564444800000,"2019-07-29",0.00000218,0.00000219,0.00000207,0.0000021,9480715.55,20.11,
1564531200000,"2019-07-30",0.00000214,0.00000241,0.00000211,0.00000218,78941765.58,175.5,
1564617600000,"2019-07-31",0.00000205,0.00000221,0.00000203,0.00000214,17271454.86,36.8,
1564704000000,"2019-08-01",0.000002,0.00000206,0.00000198,0.00000205,7524321.91,15.18,
1564790400000,"2019-08-02",0.00000189,0.00000202,0.00000187,0.000002,9943867.59,19.07,
1564876800000,"2019-08-03",0.0000019,0.00000195,0.00000187,0.00000189,8426018.92,16.09,
1564963200000,"2019-08-04",0.00000174,0.00000191,0.00000172,0.0000019,16139812.67,28.56,
1565049600000,"2019-08-05",0.00000176,0.00000178,0.00000167,0.00000174,10231178.45,17.67,
1565136000000,"2019-08-06",0.00000169,0.00000179,0.00000165,0.00000176,17058941.56,29.64,
1565222400000,"2019-08-07",0.00000166,0.00000173,0.00000166,0.00000169,5313896.67,9.015,
1565308800000,"2019-08-08",0.00000166,0.00000173,0.00000165,0.00000166,13517960.21,22.94,
1565395200000,"2019-08-09",0.00000175,0.00000175,0.00000166,0.00000166,8329959.16,14.2,
1565481600000,"2019-08-10",0.00000174,0.00000177,0.00000173,0.00000175,10322766.48,18.12,
1565568000000,"2019-08-11",0.00000177,0.0000018,0.00000174,0.00000174,9764398,17.29,
1565654400000,"2019-08-12",0.00000179,0.00000189,0.00000174,0.00000177,27662820.32,50.21,
1565740800000,"2019-08-13",0.00000178,0.00000187,0.00000176,0.00000179,15025819.18,27.26,
1565827200000,"2019-08-14",0.00000175,0.00000184,0.00000173,0.00000178,13981336.45,24.89,
1565913600000,"2019-08-15",0.00000169,0.00000184,0.00000166,0.00000175,24779953.53,43.47,
1566000000000,"2019-08-16",0.00000176,0.00000177,0.00000169,0.00000169,6916312.45,11.93,
1566086400000,"2019-08-17",0.00000176,0.0000018,0.00000172,0.00000176,8721944.17,15.31,
1566172800000,"2019-08-18",0.00000169,0.00000177,0.00000169,0.00000176,8628806.39,14.88,
1566259200000,"2019-08-19",0.00000165,0.0000017,0.00000164,0.00000169,7497842.36,12.5,
1566345600000,"2019-08-20",0.00000176,0.00000178,0.00000164,0.00000165,10039016.24,17.29,
1566432000000,"2019-08-21",0.00000183,0.00000242,0.00000176,0.00000176,74250531.24,145.89,
